category_Id,asin,category,rank,image_urls,rating,rating_count,price,title,description,keyword,tag,ai_description,price_history
1379985031,B08VGLY4PK,Stovetop Espresso Pots,24984,https://images-na.ssl-images-amazon.com/images/I/41e6CnherUL.jpg,4.1,1463,1300,3D CREATIONS Home Kitchen Use Aluminum Coffee Moka Maker Pot Top Expresso Latte Stove Percolator (9 Cup),"Italian Moka Percolator is a handmade aluminum pots, hand polished, a little rough, big lines and rough simple.
The process is characterized by the Italian aluminum Moka, which is a traditional-style coffee percolator.
Aluminum pot have good permeability, thermal resistance,It can be heated by Gas stove, kerosene lamp, electric stove.
For an excellent cup of coffee,this Espresso Coffee Maker can be placed on Most cooking appliance.
This coffee percolator sits perfectly on the top of your induction filling your kitchen with the lovely aroma of fresh coffee.",aluminum coffee maker,Best Pick,"Handmade Italian Moka Percolator, perfect for gas, electric, or induction stoves. Enjoy the aroma of fresh coffee in your kitchen.","[1300.0, 1300.0, 1300.0, 1300.0, 1352.41]"
1379977031,B07GCRD7HX,Coffee Percolators,282907,https://images-na.ssl-images-amazon.com/images/I/21mvUO-m-jL.jpg,3.8,101,857,3dCreations Aluminium 2 Cup Aluminum (Polished) (100ml) South Indian Filter Degree Kaapi/Coffee Machine or Percolator/Perculator Or Italian Espresso Or Decoction Coffee Maker Cup or Moka/Mocha Maker-Black Colour,"Brews 1 Cups of coffee 100 ml
Durable Aluminium Material
Includes Permanent Filter Basket
Comfortable Handle & Non-Reactive Interior
Coffee Percolators",aluminum coffee maker,Eco Pick,Brews 1 cup of coffee with durable aluminum material and permanent filter basket. Comfortable handle for easy use.,"[718.57, 827.99, 758.14, 718.57, 732.79]"
1379977031,B09B4WTLK1,Coffee Percolators,138474,https://images-na.ssl-images-amazon.com/images/I/51KOT1slKmL.jpg,3.7,173,615,"Niyam 3-Cup 150 ml Aluminum Coffee Maker Espresso Machine Percolator Gas Stove Top Moka Pot (Silver, 15 x 13 x 9 cm) (Silver)","Using food‑grade aluminum, strong and durable, safe and non‑toxic, can be used safely.
It can be heated directly on gas stove, To make delicious coffee for you.
150ml coffee maker, easy to install and disassemble, suitable for use at home, office and coffee shop.
Smooth surface, exquisite workmanship, beautiful and exquisite, easy to clean, and strong practicability.
With an ergonomic handle designed, has high temperature resistance and heat insulation performance.",aluminum coffee maker espresso machine percolator,Best Pick,"Food-grade aluminum coffee maker, safe and durable. Heat directly on gas stove for delicious coffee. Easy to use at home, office, or coffee shop.","[607.26, 612.32, 607.26, 607.26, 583.21]"
1379985031,B09B4VVWKT,Stovetop Espresso Pots,146557,https://images-na.ssl-images-amazon.com/images/I/31APok2rYkL.jpg,3.7,173,649,Niyam 3-Cup 150 ml Aluminum Coffee Maker Espresso Machine Percolator Gas Base Moka Pot (8 x 8 x 15.5 cm) (Black),"Using food‑grade aluminum, strong and durable, safe and non‑toxic, can be used safely.
It can be heated directly on cooker, gas stove, To make delicious coffee for you.
150ml coffee maker, easy to install and disassemble, suitable for use at home, office and coffee shop.
Smooth surface, exquisite workmanship, beautiful and exquisite, easy to clean, and strong practicability.
With an ergonomic handle designed, has high temperature resistance and heat insulation performance.",aluminum coffee maker espresso machine percolator gas base moka pot,Best Pick,"Strong, safe, and easy-to-use coffee maker for home, office, and coffee shop. Enjoy delicious coffee with this durable aluminum pot.","[661.54, 649.0, 680.89, 661.54, 624.19]"
1380073031,B09VKT6Z3R,Oven Toaster Grills,30949,https://images-na.ssl-images-amazon.com/images/I/61qqAmq+KTL.jpg,3.9,364,2039,"BAJAJ VACCO Rbo - 02 Baking Grilling Auto Oven, Silver - 12 Cubic Inches, 800 Watt","BAJAJ VACCO Electricals is a Over 70 Years Old National Brand Registered with Govt. of India, having Tradition of High Quality and Un-conditional After Sales Services.
Multipurpose BAJAJ VACCO ROUND BAKING GRILLING AUTO OVEN RBO-02 does Baking, Toasting, Roasting and Grilling all in one
Size:- 12”. Heating:- 800 watts Element. Input Voltage :- 220 Volts Heat Control:- Automatic Temp Control, Thermostat.
Body:- Rust Proof Aluminium (Mirror Polish). Oven Free Accessories :- a) Cake Mould b) Elevation Mould c) Pastry Moulds d) Checking Needle e) Connecting Cord with Plug f) One instruction cum Recipe Book.
Dimension (in cm) (LxBxH) 36.19x36.19x22.22 Weight (in kg): 2.410 Easy To Use, Carry, Maintain & Clean. (USED BY GRAND MOTHER YESTERDAY AND USED BY GRAND CHILDREN TODAY).
Conventional Oven",auto oven for baking and grilling,Best Pick,"Bajaj Vacco Round Baking Grill Oven: Bake, toast, roast, and grill all in one. Easy to use, clean, and maintain. Professional quality.","[2037.73, 2039.93, 2039.97, 2037.73, 2036.42]"
1380081031,B0BW48VS94,Pop-up Toasters,7297,https://images-na.ssl-images-amazon.com/images/I/51Hwi9rosAL.jpg,4.2,467,999,"iBELL TOAST500M Auto Pop-up Bread Toaster 2 Slices, 750W, 6 Browning Modes and Removable Crumb Tray (White)","iBELL TOAST500M Pop-up Bread Toaster with 2 Slice Compartment
Variable Browning Control Knob: 6 Browning Modes | 750 W
Auto Pop Up Function: Stops automatically once toasting is done
Dedicated Stop Button: For immediate stop / cancel toasting
Removable Crumb Tray: Makes the cleaning job easy
Warranty : 1 Year Standard + 6 Months Additional Warranty on FREE Registration. (Registration should be done within 30 days from the date of delivery)",auto pop-up bread toaster,Best Pick,"iBELL TOAST500M Pop-up Bread Toaster with 2 Slice Compartment. 6 Browning Modes, 750W, Auto Pop Up, Stop Button, Removable Crumb Tray. 1 Year Warranty + 6 Months on Registration.","[1092.62, 999.0, 1081.53, 1092.62, 1108.49]"
1380047031,B07DFWFP87,Bread Makers,51582,https://images-na.ssl-images-amazon.com/images/I/41x0T92fB5L.jpg,3.8,404,8790,"Sharp Atta and Bread Maker for Home, Kitchen | Fully Automatic Functions | 12 Pre Set Menu Including Gluten Free | 3 Crust Colours | Fruit & Nut Dispenser | LCD Display | Grey, Black I JAPAN QUALITY","Beautiful stainless-steel body/housing with soft-touch buttons; backlit LCD display atop
Comes with 12 program menus including Basic, French, Whole Wheat, Quick, Sweet, Ultra- Fast, no-Gluten, Dough, Jam, Cake, Bake; Home Made
Loaf size options of 1.5lb (680 g) or 2lb (900 g)
Adjustable browning control, Light, Medium or Dark
Fully automatic function from kneading to baking, keep warm to automatic fruit; nut dispensing",automatic bread maker with multiple functions and menu options,Best Pick,"Stainless-steel bread maker with 12 programs, adjustable browning control, and automatic functions for easy baking.","[8653.19, 8818.93, 8595.0, 8653.19, 8884.03]"
1379983031,B07W8TD4ZK,Espresso Machines,71650,https://images-na.ssl-images-amazon.com/images/I/31FU9298tcL.jpg,3.8,207,47390,"Nespresso Gran Lattissima EN650 Coffee and Espresso Machine by DeLonghi with Aeroccino, 9 Different Recipe, Rapid Heating, Automatic Shut off, Feather Touch Buttons, Black (220 Volts)","One touch does it all: De'Longhi patented one-touch fresh milk technology combined with the premium Nespresso capsule system allows you to create perfect Barista quality recipes every time at the touch of a button
Premium design: The Nespresso Gran Lattissima features a modern, premium design using both matte and high-gloss finishes with stainless steel accents and a beautiful glass touch panel
Versatile: Choose from 9 one-touch beverages selections, including foamed milk recipes, flat milk recipes, and rich, creamy coffee and espresso recipes
Practical design: Sliding drip tray accommodates different cup sizes, and removable milk container can be placed in refrigerator between uses
High-performance: 19-bar pump with fast heat-up system
Intuitive alert: The customizable descaling alert ensures proper functioning of the machine and a perfect coffee experience time after time based on the water hardness in your home
Energy-saving: Programmable automatic energy-saving function switches machine off after inactivity, consuming less energy",automatic coffee and espresso machine with milk frother and multiple recipes,Best Pick,"Create perfect Barista quality recipes with one touch using Nespresso Gran Lattissima. Premium design, versatile options, practical features, and high performance for a perfect coffee experience every time.","[59534.04, 56921.65, 58854.35, 59534.04, 53626.96]"
1379987031,B0926VKW1X,Hot Tea Machines,12449,https://images-na.ssl-images-amazon.com/images/I/414YWhJvVpL.jpg,4.5,295,15899,"Cafe DESIRE I DRINK SUCCESS Tea Coffee Machine - 2Lane | Advanced Robust Fully Automatic Coffee Vending Machine | For Offices, Shops and Smart Homes | Make 2 Varieties of Coffee Tea with Premix","Fully automatic vending machine: Make your hot cup of coffee or tea in seconds. This tea coffee vending machine dispenses your cuppa on just press of button. You don’t need milk, sugar, coffee/tea powder. All you need is instant coffee/tea premix, a 3-in-1 product consisting sugar, milk powder and coffee / tea powder. Just cut premix packet and load the powder inside the vending machine and press the button, your coffee or tea will be dispensed instantly.
How to make coffee and tea: This is a hybrid model of vending machine which can make 2 types of hot beverages at the same time. There are 2 canisters inside the machine. You need to fill the premix powder inside these canisters. You can fill 2 varieties of premix powders by choosing any 2 premixes from the range available. These premix powders comes in standard size of 1 kg pack and you can fill 1kg premix powder in each canister. 1kg of premix will yield 80 cups.
Delight your staff and customers: You can use this Vending Machine in Offices, Restaurants, Schools, Colleges, Coffee Shops, Grocery Stores and Factories for making coffee and tea instantly. This coffee and tea will taste just as home-made. Your staff and customers will thank you for providing lip smacking coffee and tea.
Avoid wastage and pilferage: If you are making coffee and tea manually, it is proved worldwide pilferage & wastage is about 15% in every pantry. it is really tough to keep track of loose milk, stove gas, office boy timings. This coffee maker is having digital meter reading inside the machine by which you can track the consumption and co-relate with your premix powder purchase. Buy this coffee machine for your shop, restaurant or office and have full control on account of sales and consumption.
Buy with peace of mind, we will ensure you will be happy and satisfied with this 2 Lane vending machine. After you receive the vending machine just call us on the phone number provided on the packing box of the vending machine and we will do the rest. It will take not more than 5 -10 minutes to install this robust user-friendly machine.",automatic coffee tea machine,Best Pick,"Make hot coffee or tea instantly with this fully automatic vending machine. No need for milk, sugar, or coffee/tea powder. Just press a button!","[15865.06, 15899.95, 15899.98, 15865.06, 15882.65]"
1380045031,B0CQCSLXRF,Egg Boilers,169,https://images-na.ssl-images-amazon.com/images/I/51JHDLgDMML.jpg,4.5,107,355,"truTRTL Smart Instant Egg Boiler Machine 350 Watts | Boil upto 7 Eggs (Hard, Medium, Soft) | 1 year warranty | Automatic, Overheat Protection | White","3 BOILING MODES: Cook up to 7 eggs using truTRTL Egg Boiler, choose from 3 different ways to boil or steam - Soft, Medium and Hard.
SAFETY: truTRTL Egg Boiler keeps you safe with overheat protection, making sure your cooking experience is worry-free.
NO WATCH NEEDED: This egg boiler turns off automatically after the egg boils, so you don't have to constantly check on your eggs.
PERFECT EGGS EVERYTIME: truTRTL's smart design ensures your eggs are always cooked just the way you like them – no guesswork needed.
EASY TO USE: With truTRTL, cooking eggs is a breeze. It's designed to be simple, so you can enjoy your eggs without any fuss.",automatic egg boiler,Best Pick,"Cook up to 7 eggs easily with truTRTL Egg Boiler. Choose from 3 boiling modes for perfect eggs every time. No need to watch, it turns off automatically.","[341.47, 343.6, 341.47, 341.47, 341.47]"
1380055031,B08TTRVWKY,Egg Boilers,1475,https://images-na.ssl-images-amazon.com/images/I/41yrqUum9EL.jpg,4.2,2803,999,MILTON Smart Egg Boilers | Instant Egg Boiler | Boil up to 7 Eggs - 360 Watts | Automatic Easy and Quick Operation | 3 Boiling Modes,"Stainless Steel Body & Heating Plate - Designed with a stainless steel body and a flat heating plate, the Smart Egg Boiler is durable, won’t rust, and ensures faster boiling.
One Touch Operation - The easy and quick one-touch operation of this appliance helps you boil 7 eggs at a time in just a few minutes.
3 Boiling Modes - Its 3 boiling modes let you boil the eggs – soft, medium, or hard, according to the choice of every family member.
Automatic Shut Off - The auto power turn-off and over-temperature protection will automatically cut off the power supply once the eggs are done.",automatic egg boiler,Best Pick,"Stainless steel body & heating plate for fast egg boiling. One-touch operation, 3 boiling modes, automatic shut off.","[1032.7, 1026.68, 1061.5, 1032.7, 1016.12]"
1380055031,B08TTRVWKY,Egg Boilers,1475,https://images-na.ssl-images-amazon.com/images/I/41yrqUum9EL.jpg,4.2,2803,999,MILTON Smart Egg Boilers | Instant Egg Boiler | Boil up to 7 Eggs - 360 Watts | Automatic Easy and Quick Operation | 3 Boiling Modes,"Stainless Steel Body & Heating Plate - Designed with a stainless steel body and a flat heating plate, the Smart Egg Boiler is durable, won’t rust, and ensures faster boiling.
One Touch Operation - The easy and quick one-touch operation of this appliance helps you boil 7 eggs at a time in just a few minutes.
3 Boiling Modes - Its 3 boiling modes let you boil the eggs – soft, medium, or hard, according to the choice of every family member.
Automatic Shut Off - The auto power turn-off and over-temperature protection will automatically cut off the power supply once the eggs are done.",automatic egg boiler,Next Best,"Stainless steel body & heating plate for fast egg boiling. One-touch operation, 3 modes, auto shut off for safety.","[1032.7, 1026.68, 1061.5, 1032.7, 1016.12]"
1380055031,B0B8ZM9RVV,Egg Boilers,4768,https://images-na.ssl-images-amazon.com/images/I/61MTQ2NvCSL.jpg,4.3,1630,409,"Zuvexa Plastic Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…, 14 Ounces","Small size and lightweight making Egguru a perfect solution for for smaller kitchen, college dorm life, or camper/RV traveling.
EASY TO CLEAN - Detachable parts make it very easy to disassemble and clean. Simply remove the egg holder and wash these parts with detergent and a sponge.
Material Type: Plastic
ONE-TOUCH COOKING: No complex operations, FAST AND SAFE TO USE. with only One-Touch Power Button, zuvexa couldn’t be easier to use! Just fill up the water to your desired hardness and turn it on. When the light turns off, the eggs are ready. Simple as that!",automatic egg boiler,Eco Pick,"Small and lightweight Egguru, perfect for small kitchens, dorms, or RVs. Easy to clean with detachable parts. One-touch cooking for fast and safe use.","[404.87, 417.42, 416.62, 404.87, 399.64]"
1380577031,B00B7GKXMG,Dry Irons,4725,https://images-na.ssl-images-amazon.com/images/I/61v05g7GJlL.jpg,4.1,1981,699,wipro Aluminium Super Deluxe 1000 Watt Gd205 Automatic Electric Dry Iron | Large Soleplate|Anti Bacterial German Weilburger Double Coated Soleplate | Quick Heat Up,"Widest & Scratch Resistant Sole plate with German teflon Non Stick Coating
Adjustable Thermostat Controls for easy modulation against cloth type
Indicator light to indicate power flow
Easy Glide : Glides easily through your cloth to enable easy ironing
Manufacturer Warranty : 2 years",automatic electric dry iron,Best Pick,Widest & scratch resistant soleplate with German teflon coating. Adjustable thermostat for easy ironing. Indicator light & easy glide. 2-year warranty.,"[676.13, 699.0, 694.8, 676.13, 686.78]"
1380056031,B0C26M8Q44,Electric Can Openers,2117999,https://images-na.ssl-images-amazon.com/images/I/41AV4Y3ndCL.jpg,4.4,222,4688,"Elite Gourmet EJO800 High Power Torque Automatic Battery Operated Electric Jar Opener, One-Touch Electric Operation, Easily Remove Most-Size Lids with Auto-Size Guides, Black/Gray","HIGH POWER TORQUE ACTION – Automatically remove lids from jars with ease. The high-powered torque action of the Elite Gourmet Jar Opener makes removing pressure sealed tight jar lids and even bottle caps a breeze.
SELF-GUIDED AUTO-SIZE GRIP – The automatic self-guided grip will easily sense the size of most lids and guide itself to firmly grip the lid to perform a 360° twist removal of the lid.
HANDS FREE & EFFORTLESS DESIGN –There are no unnecessary or complicated steps, simply press a button and the automatic alignment and rotation will open lids in just seconds with an automatic shut off system.
A COMPACT DESIGN FOR EVEN JUMBO JARS – Opens jumbo size jar lids up to 3.5” in diameter. The auto-gripping jaws of the jar opener can also open lids or caps that are 1.2” diameter. No job is too big or small for the Elite Gourmet Jar Opener.
NOT JUST FOR JARS – Remove bottle caps, lids to sports bottles, lids to smoothie cups, plastic twist-tops, container lids and much more!
EASY STASH-AWAY STORAGE – The Elite Gourmet Jar Opener uses 2 AA batteries (not included) and can easily be stored away in a drawer, taking up very minimal space. It makes a perfect gift for your loved ones for all occasions.
TRUSTED BRAND - As a trusted brand for 40 years, Elite Gourmet has delivered high quality and stylish kitchen products that are affordable & user friendly. Call, email, or live chat with us, our US-based support team responds quickly to all inquiries.",automatic electric jar opener,Best Pick,"Effortlessly open jars and bottle caps with the Elite Gourmet Jar Opener. Self-guided grip, hands-free design, and compact for easy storage. Trusted brand for 40 years.","[4420.28, 4683.03, 4454.02, 4420.28, 4420.28]"
1380047031,B09YDD4KCF,Bread Makers,48704,https://images-na.ssl-images-amazon.com/images/I/41Q1HQX+8uL.jpg,4.5,455,16910,"ShreejiFine Automatic Domestic Flour Mill Machine, Atta Chakki, Aata Maker, Ghar Ghanti, Flour Mill for Home (Red-Blue)","We provide Ring Cloth slider for no flour leakage, easy to remove and clean. No direct elastic with grinding chamber
Electromagnetic 2880 RPM turbo Charge technology energy efficient power saver motor. Heavy Duty motor with 100% Copper winding with three Years Warranty
Super Design 6 Blades Grinding chamber for Precise and fine grinding. Grinds 8 TO 12 Kg/ Hr (Depends Upon Grains).
Bottom and Top covered with High grade stainless steel for better cleaning and hygiene. Just need to wipe with dry cloth.
We provide high quality 8 Pcs MS Jali set for precise and best Grinding.
Demo is not available with this product, We provide Demo video
We provide E-Warranty certificate after succesful warranty Registration",automatic flour mill machine,Best Pick,"High quality Ring Cloth slider for easy cleaning, 2880 RPM motor, 6 Blades for precise grinding. Stainless steel construction. Demo video available.","[15400.43, 16924.03, 15916.42, 15400.43, 15438.33]"
1380047031,B0CDS458PY,Bread Makers,7104,https://images-na.ssl-images-amazon.com/images/I/51VtGH5Rh4L.jpg,3.1,6228,2512,"BAJAJ VACCO® Automatic MultipurposeChapati – Multi Maker, 900 WattageCMM – 01","BAJAJ VACCO Electricals is aOver 70 years old National Company with Tradition of High Quality Products and Un-conditional After Sales Services.
BAJAJ VACCO Go-Ezzee Automatic Electric Chapati – Multi Maker : The Product from BAJAJ VACCO has been crafted with utmost engineering precision to make sure that nothing short of the Best Rotis / Chapattis / Khakras reach your plate every time.
This is also a Frying Pan, Sauté Pan, Skillet Pan, Stir Frying Pan – that can make sumptuous Indian Dishes – South Indian Dishes – Continental Dishes – Mughlai Dishes – Sweet Dishes – Vegetarian and Non Vegetarian Dishes alike.
Components : The Go-Ezzee Automatic Electric Chapati – Multi Maker - has been made of tubular element. The Tawas have been made of Heavy Aluminum and Best Food Grade Scratch Resistant Marble Spatter Non-Stick Coating. Besides, the sturdy outer body has been made of Stainless Steel. The BAJAJ VACCO Go-Ezzee Automatic Electric Chapati – Multi Makers - are doubly checked for perfect performance by our highly Trained Engineers.
The Go-Ezzee Automatic Electric Chapati – Multi Maker is [NEW] Best Food Grade Marble (Spatter) Coated Scratch Resistant Non-Stick Aluminum.Ultra-Safe having a Shockproof Body and a Heat Resistant Handles. This makes sure that you can use the Chapati – Multi Maker to make as many Rotis / Chapatis for you and your Family at one go. Also, this Multi Maker can be used as a Frying Pan, Sauté Pan, Skillet Pan, Stir Frying Pan etc, for Making several dishes of your Choice.
Automatic Cut-Off feature with Double Indicator Light : What sets this Chapati – Multi Maker apart is that it has an pre-determined (fixed temperature) Automatic Cut-Off feature which Cuts-Off the Heat Supply to the Chapati – Multi Maker and regulates the temperature. The Double LED Indicator LightsIndicate 1) Indicates that the Power is On 2) When this Light goes Off, it indicates that the Machine is Ready to take your Cooking Material e.g. Chapati etc.",automatic multipurpose kitchen appliance,Best Pick,Bajaj Vacco Go-Ezzee Electric Chapati Maker: Make perfect rotis effortlessly. Doubly checked for performance. Automatic cut-off feature for safety.,"[2510.68, 2526.12, 2519.16, 2510.68, 2510.4]"
1380081031,B09P3ZFTXG,Pop-up Toasters,17798,https://images-na.ssl-images-amazon.com/images/I/51DoOQTdS4L.jpg,3.9,721,1450,KENT 16105 Crisp Pop Up Toaster 700Watts | 2 Slice Automatic Pop up electric Toaster | 6 Heating Modes | Auto Shut off | Removable bread crumbs tray | White,"Crispy Toast in Minutes-Make your morning mealtime convenient and healthy with KENT’s Crisp Pop-Up Toaster. Just add your choice of bread into the 2 wide slots of the toaster – press the lever down – choose your preferred heating mode and that’s it. That is the whole process.
6 Heating Modes-The toaster features variable electronic timing control with 6 heating modes to meet your and family’s toast needs. The mode lets you get desired crispiness and colour of toast from light golden brown to deep dark ones.
Reheat and Mid Cycle Cancel/ Stop Function-With a few added functions toasting time becomes easier with KENT Crisp Pop-Up Toaster. Its reheat function lets you warm cold toast instantly without burning them up. The cancel function lets you stop the process in between, if required.
Removable Crumb Tray-Cleaning a pop-up toaster might look like a time-taking task, but not with this one. It comes with a removable crumb tray that collects all the bread crumbs. You can just take it out and clean with ease.
Auto Pop-up Function & Auto Shut-Off Function-You can even carry out other kitchen chores side-by-side because its auto pop-up function will automatically lift the toast when done, while the auto cut-off function will turn off the toaster to ensure total safety.",automatic pop up toaster,Best Pick,"Make mornings easy with KENT's Crisp Pop-Up Toaster. 6 heating modes, reheat function, and easy cleaning. Auto pop-up and shut-off for safety.","[1107.78, 1375.54, 1199.55, 1107.78, 1093.43]"
1380081031,B009P2KXNS,Pop-up Toasters,14844,https://images-na.ssl-images-amazon.com/images/I/41nNNGbk9HL.jpg,3.7,1060,1439,Bajaj ATX 3 750-Watt Pop-up Toaster | 2-Slice Automatic Pop up Toaster| Dust Cover & Slide Out Crumb Tray | 6-Level Browning Controls | 2 Year Warranty by Bajaj | Black/Silver Electric Toaster,"TYPE: Bajaj Toaster 2 Slices; SERIES: ATX 3 Pop up Toaster; WATTAGE: 700W; COLOUR: STAINLESS STEEL & BLACK.
ADJUSTABLE BROWNING CONTROL KNOB: ATX-3 is designed to deliver 6-LEVEL OF BREAD BROWNING CONTROL for convenient & desirable bread toast.
DUST COVER: Included dust cover which prevent dust or any insects into the bread slots for better hygiene.
SLIDE OUT CRUMB TRAY: It comes with easy Slide Out Crumb Tray for easy cleaning & maintenance.
MID-CYCLE CANCEL FUNCTION: This pop up toaster is designed with MID-CYCLE CANCEL Function to avoid unwanted over bread toasting.
EXTRA WIDE SLOT for accommodating different size of breads.
COMPONENT INCLUDED: 1N Pop up Toaster, 1N Dust Cover, User manual, Warranty card.
PRODUCT WARRANTY: 2-year product warranty by Bajaj Electricals Ltd; Domestic Warranty only. Terms & Conditions Applied.
CONSUMER SUPPORT - Reach out to Bajaj Consumer Care for any warranty/installation service.",automatic pop-up toaster,Best Pick,"Bajaj Toaster 2 Slices with 6-level browning control, dust cover, crumb tray, and mid-cycle cancel function. Extra wide slot for different bread sizes. 2-year warranty.","[1484.03, 1441.26, 1495.75, 1484.03, 1505.82]"
1380081031,B09Q8HFT6N,Pop-up Toasters,25291,https://images-na.ssl-images-amazon.com/images/I/51vknB4F0YL.jpg,3.4,159,1699,"Wonderchef Crimson Edge Slice Toaster with Defrost, Reheat & Cancel Function |800 Watt| 2 Bread Slice Automatic Pop-up Electric Toaster for Kitchen| 7- Level Browning Controls|Wide Bread Slots| Auto Shut Off|Mid Cycle Cancel Feature| Removable Crumb Tray| Easy to Clean| Red| 2 Year Warranty","BREAKFAST PARTNER: With its vibrant Crimson Red color, this toaster adds a pop of style to your kitchen while delivering exceptional performance.Simply place a few slices of bread into the toaster, and within minutes, you'll be treated to perfectly toasted and appetizing toasts that are delightfully crunchy and delicious.
DEFROST, REHEAT & CANCEL: This toaster is equipped with defrost, re-heat, and cancel functions for added convenience. The defrost function allows you to toast frozen bread straight from the freezer, while the re-heat function quickly warms up previously toasted bread. The cancel function lets you stop the toasting process at any time.
CUSTOMIZE YOUR TOAST: With 7 variable browning controls, you have the freedom to select your desired level of toasting. Whether you prefer a light golden shade or a deep, crispy texture, the Ultima toaster delivers exceptional toasting results tailored to your taste.
COOL TOUCH BODY: The cool touch feature of the toaster allows you to handle and operate the appliance without the risk of burns or encountering hot surfaces.
AUTO POP-UP FEATURE: Retrieve your toasted bread effortlessly with the auto pop-up feature. The toaster is designed with a high lift function, ensuring easy and safe removal of your toasted bread without any hassle.
REMOVABLE CRUMB TRAY: Simply slide out the tray to easily clear out the accumulated crumbs.Enjoy the convenience of a clean toaster after every use.
COMPACT STORAGE: Simply wrap the cord around the designated storage area to minimize clutter and ensure a tidy kitchen.
2-YEAR ON-SITE WARRANTY: Peace of mind with a reliable Wonderchef warranty with the best after-sales service provided at your home in over 20,000 pin codes across India.
ITALIAN DESIGN, GERMAN QUALITY: Wonderchef products are inspired by Italian Design and adhere",automatic pop-up toaster with browning controls,Best Pick,"Enjoy perfectly toasted bread with this stylish toaster. Defrost, reheat, and cancel functions for convenience. Customize your toast with 7 browning controls. Cool touch body for safety. Auto pop-up feature for easy retrieval. Removable crumb tray for easy cleaning. Compact storage with cord wrap. 2-year warranty. Italian design, German quality.","[1711.73, 1756.05, 1759.07, 1711.73, 1884.8]"
1380077031,B00A328ENA,Rice & Pasta Cookers,9885,https://images-na.ssl-images-amazon.com/images/I/61R1WzI+7VL.jpg,4.2,4180,2949,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters","Total Volume: 2.2 Ltr/Cooks Up To 1.25 Kg Raw Rice
Anodized aluminium pan, comes with cooking plate
5 hours keep warm function
Warranty: 2 years on product and 5 years on heater
Power: 750 watts; Operating voltage: 220-240 volts
BIS Govt Approved
Total Volume: 2.2 Ltr/Cooks Up To 1.25 Kg Raw Rice;Anodized aluminium pan, comes with cooking plate
5 hours keep warm function;Warranty: 2 years on product and 5 years on heater
Power: 750 watts; Operating voltage: 220-240 volts;BIS Govt Approved
Color Name: Blue Or Green",automatic rice cooker,Best Pick,"2.2 Ltr Rice Cooker with 5hr Keep Warm Function, Anodized Pan, 2yr Warranty, 750W Power, BIS Approved - Blue/Green","[3055.44, 2998.55, 3015.16, 3055.44, 2994.27]"
1380077031,B0073QKW2K,Rice & Pasta Cookers,11648,https://images-na.ssl-images-amazon.com/images/I/41cddtTageL.jpg,4.1,3646,2475,"Panasonic SRWA 18 1.8 Liter Automatic Rice Cooker, White","Auto cooking
Auto cut-off, Comes with Cooking Plate
Anodized aluminium cooking pan
Scoop holder
Warranty: 2 years on product and 5 years on heater",automatic rice cooker,Eco Pick,"Auto cooking with cut-off, cooking plate, anodized pan, scoop holder. 2-year product, 5-year heater warranty.","[2474.33, 2493.71, 2486.16, 2474.33, 2479.58]"
1380077031,B07MKJQZDZ,Rice & Pasta Cookers,2532,https://images-na.ssl-images-amazon.com/images/I/71DJtvHUvNL.jpg,3.9,1704,3499,"USHA RC28GS1 Steamer 1000 Watt Automatic Rice Cooker 2.8 Litres with Powerful Heating Element, Keep Rice Warm for 5 Hrs, Steamer, Trivet Plate & more accessories, 5 Yrs Warranty (White)","Tempered Glass Lid for easy viewing
Keep Warm: Separate Heating element for Keep Warm function
Separator Pan for multi-dish cooking
Auto cut-off thermostat for temperature control with dry boil protection
Indicator light for Cooking and Keep Warm functions
Raw Capacity : Cooks upto 1.5 Kg Rice, Cooked Capacity : 2.8 Litre, Cooks for a family of 7-8 people.",automatic rice cooker with steamer and accessories,Best Pick,"Tempered Glass Lid for easy viewing, Keep Warm function, Separator Pan for multi-dish cooking. Auto cut-off thermostat for temperature control. Indicator light for Cooking and Keep Warm functions. Cooks up to 1.5 Kg Rice, 2.8 Litre capacity. Ideal for a family of 7-8 people.","[3414.69, 3499.0, 3458.29, 3414.69, 3415.84]"
